QTL,annotation,Locus_id,Seed-5 DAP,Seed- 10 DAP,Embryo- 25 DAP,Endosperm- 25 DAP,Endosperm- 25 DAP (replicate),Anther,Pistil,Pre-emergence inflorescence,Post-emergence inflorescence,Leaves-20 days,Leaves- 20 days (replicate),Shoots,Seedling four-leaf stage F1 93-11/Nipp,Seedling four-leaf stage F1 Nipp/93-11,Seedling four-leaf stage 93-11,Seedling four-leaf stage ,Germinating seed-3 days,Stem-60 days,Callus-35 days,60days-Mature roots,Mature leaves-60 days,Mature pollen,Immature panicle-90 days,Mature Sigma and Ovary,Salt Stress-Leaves-2wks,Salt Stress-Roots-2wks,Drought Stress-Leaves-2wks,Drought Stress-Roots-2wks,Cold Stress-Leaves-2wks,Cold Stress-Roots-2wks,M.oryzae infected-Resistant-6h,M.oryzae infected-Resistant-12h,M.oryzae-R-24h,Mock treatment-24hr,Untreated-leaves-2wks,Untreated-Roots-2wks,M.oryzae infected-Susceptible-6h,M.oryzae infected-Susceptible-12h,M.oryzae infected-Susceptible-24h,M.oryzae infected-Susceptible-96h,Rice leaf-beet armyworm damaged-24h,Rice leaf- Mechanical damaged-24h,Rice leaf-Water weevil damaged-24h,HighMilling-Developing seeds-6days,HighTaste-Developing seeds-6days,LowMilling-Developing seeds-6days,Control-Developing seeds-6days,LowTaste-Developing seeds-6days,start,stop,ori
qCDP13,"ATTIC110/TIC110, putative, expressed",LOC_Os10g35010,43.0215,132.683,15.1296,181.744,182.044,28.7353,18.1309,21.5177,19.9216,50.4314,31.6964,23.7085,59.0382,56.7227,48.8574,58.1928,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,18669977,18678815,-
qCDP13,"glycosyltransferase, putative, expressed",LOC_Os10g35020,44.407,14.4279,22.5975,13.3029,13.6054,9.29068,51.972,34.0519,46.3156,11.4057,8.26411,4.3206,2.85494,2.90777,2.56509,3.96221,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,18682977,18685571,-
qCDP13,"glycosyltransferase, putative, expressed",LOC_Os10g35020,44.407,14.4279,22.5975,13.3029,13.6054,9.29068,51.972,34.0519,46.3156,11.4057,8.26411,4.3206,2.85494,2.90777,2.56509,3.96221,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,18682977,18685571,-
qCDP13,"LIG1 - Putative DNA ligase I, expressed",LOC_Os10g34750,7.95242,3.57791,10.9813,1.45782,1.70046,2.67884,15.7059,22.9957,10.3289,2.96761,6.99938,7.78379,5.06352,5.66398,5.17102,4.79632,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18552952,18559327,-
qCDP13,"LIG1 - Putative DNA ligase I, expressed",LOC_Os10g34750,7.95242,3.57791,10.9813,1.45782,1.70046,2.67884,15.7059,22.9957,10.3289,2.96761,6.99938,7.78379,5.06352,5.66398,5.17102,4.79632,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18552952,18559327,-
qCDP13,"aquaporin protein, putative, expressed",LOC_Os10g35050,990.036,1758.07,4503.08,2273.7,2317.88,0,2.24612,0,0,0,0.236106,0.868796,1.28524,0.47649,1.39258,0.895536,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,yes,yes,18701132,18702561,+
qCDP13,expressed protein,LOC_Os10g35080,0,0,0,0,0,0,0,0,0,0.451175,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18711582,18715436,-
qCDP13,"receptor kinase like protein, putative, expressed",LOC_Os10g35040,4.88595,2.57391,0,2.02403,1.94606,0.664377,3.33398,7.56524,17.5041,2.80571,1.43941,3.38118,1.89053,1.81806,2.88181,4.11265,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,18697593,18700089,+
qCDP13,"Ser/Thr protein phosphatase family protein, putative, expressed",LOC_Os10g35060,12.6119,7.15988,7.49679,5.75317,6.89456,6.19764,18.4411,9.55061,23.1446,39.8561,20.6736,14.1416,17.5032,13.6983,13.1148,21.6602,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18703168,18706235,-
qCDP13,expressed protein,LOC_Os10g35100,185.568,25.8266,126.528,17.6055,17.0314,24.0413,237.25,234.912,86.2943,24.5537,18.9198,26.4679,9.79755,21.3299,0.223884,42.573,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18723930,18725483,-
qCDP13,"alpha-galactosidase precursor, putative, expressed",LOC_Os10g35070,29.7592,0.68255,0.68548,0.403928,0,2.31985,29.4053,0.317969,5.9624,59.8355,30.8476,46.0191,7.33267,4.92177,9.21024,3.338,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18707759,18711564,+
qCDP13,"alpha-galactosidase precursor, putative, expressed",LOC_Os10g35070,29.7592,0.68255,0.68548,0.403928,0,2.31985,29.4053,0.317969,5.9624,59.8355,30.8476,46.0191,7.33267,4.92177,9.21024,3.338,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18707759,18711564,+
qCDP13,"alpha-galactosidase precursor, putative, expressed",LOC_Os10g35070,29.7592,0.68255,0.68548,0.403928,0,2.31985,29.4053,0.317969,5.9624,59.8355,30.8476,46.0191,7.33267,4.92177,9.21024,3.338,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18707759,18710608,+
qCDP13,"Rf1, mitochondrial precursor, putative, expressed",LOC_Os10g35090,3.01914,1.51548,5.26787,0.831981,0.832633,2.78836,4.69203,3.51533,2.66339,1.53043,2.16298,1.63118,1.07298,1.06284,0.768792,0.787618,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,18718068,18722354,-
qCDP13,"alpha-galactosidase precursor, putative, expressed",LOC_Os10g35110,141.628,87.9312,6.38016,115.999,119.302,28.8237,157.504,91.3949,58.2923,66.9618,72.7075,122.092,70.5741,77.3962,85.6473,75.8503,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,18733290,18741383,+
qCDP13,"alpha-galactosidase precursor, putative, expressed",LOC_Os10g35110,141.628,87.9312,6.38016,115.999,119.302,28.8237,157.504,91.3949,58.2923,66.9618,72.7075,122.092,70.5741,77.3962,85.6473,75.8503,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,18733290,18740958,+
qCDP13,"alpha-galactosidase precursor, putative, expressed",LOC_Os10g35110,141.628,87.9312,6.38016,115.999,119.302,28.8237,157.504,91.3949,58.2923,66.9618,72.7075,122.092,70.5741,77.3962,85.6473,75.8503,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,18737756,18740958,+
qCDP13,"IAP100, putative, expressed",LOC_Os10g35030,4.48177,2.05954,2.48643,4.16925,3.50454,0.19313,4.00409,3.06484,14.2154,836.332,311.236,23.5904,366.629,279.681,211.632,267.381,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,18687523,18693653,-
qCDP13,"IAP100, putative, expressed",LOC_Os10g35030,4.48177,2.05954,2.48643,4.16925,3.50454,0.19313,4.00409,3.06484,14.2154,836.332,311.236,23.5904,366.629,279.681,211.632,267.381,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,18687523,18693653,-
qCDP13,"IAP100, putative, expressed",LOC_Os10g35030,4.48177,2.05954,2.48643,4.16925,3.50454,0.19313,4.00409,3.06484,14.2154,836.332,311.236,23.5904,366.629,279.681,211.632,267.381,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,18687523,18693653,-
qCDP16,hypothetical protein,LOC_Os12g28010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16514758,16515475,-
qCDP16,expressed protein,LOC_Os12g28015,68.6796,6.54188,38.9777,6.73908,8.98465,38.4527,185.298,14.0792,40.5984,57.336,68.9861,44.2987,5.6562,5.71295,0.896731,7.77318,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16519711,16520331,+
qCDP16,hypothetical protein,LOC_Os12g28020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16527772,16530546,+
qCDP16,"NBS-LRR disease resistance protein, putative, expressed",LOC_Os12g28050,0,0,0,0,0,0,0,0,0,0,0,0,0.114663,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16543442,16544787,-
qCDP16,expressed protein,LOC_Os12g28065,0,0.73205,0,2.85951,3.29362,0,0,0,0,0,0,0,0.12692,0,0.107175,0.109599,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16565027,16565942,-
qCDP16,"NBS-LRR disease resistance protein, putative, expressed",LOC_Os12g28040,0,0,0,0,0,0,0,0,0,0,0,0,0.15305,0,0,0,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16537555,16539872,-
qCDP16,"transposon protein, putative, unclassified, expressed",LOC_Os12g27980,0,0,0.0122157,0,0,0,0,0,0.00298695,0.0101785,0.0255735,0.0141534,0.0219309,0.012698,0.0329025,0.0654493,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,16495337,16499099,-
qCDP16,expressed protein,LOC_Os12g28080,0,0,0,0,0,0,0,0,0,0,0,0,0.0691926,0,0.36389,0,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16580944,16581273,-
qCDP16,expressed protein,LOC_Os12g27994,34.884,7.32819,18.9063,3.44872,3.26623,20.3335,39.3496,28.9124,28.098,11.7853,11.0258,17.7474,5.87109,8.31728,7.14403,4.40346,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,16500199,16507888,-
qCDP16,expressed protein,LOC_Os12g27994,34.884,7.32819,18.9063,3.44872,3.26623,20.3335,39.3496,28.9124,28.098,11.7853,11.0258,17.7474,5.87109,8.31728,7.14403,4.40346,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,16500199,16504887,-
qCDP16,expressed protein,LOC_Os12g28110,0,0,0,0,0,0,0,0,0,0,0,0,0.392108,0,0.0644253,0,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16597325,16598918,+
qCDP16,"NBS-LRR disease resistance protein, putative, expressed",LOC_Os12g28070,0,0,0,0,0,0,0,0,0,0,0,0,0.0901506,0,0.0982987,0,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16571935,16578205,-
qCDP16,expressed protein,LOC_Os12g28090,1.07792,7.43558,0.398211,35.4671,36.8472,0.316131,0,0,0,0,0,0,0.190163,0.093162,0.237484,0.152296,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16582654,16585354,+
qCDP16,"retrotransposon protein, putative, Ty3-gypsy subclass, expressed",LOC_Os12g28150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16619141,16623013,+
qCDP16,hypothetical protein,LOC_Os12g28168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16635706,16636083,-
qCDP16,"ATPase 3, putative, expressed",LOC_Os12g28137,0.876783,0,0,0,0,1.47668,0,2.8788,6.88734,3.06111,4.1882,13.1625,1.40143,1.49921,0.336409,6.89651,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16616739,16618725,+
qCDP16,"NBS-LRR disease resistance protein, putative, expressed",LOC_Os12g28100,2.40674,2.65001,9.23634,1.01344,0.884022,17.8039,6.51465,5.10219,4.49338,1.36978,1.41793,1.36953,0.688207,0.701996,0.284632,0.886157,no,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16589062,16596002,-
qCDP16,"retrotransposon protein, putative, Ty3-gypsy subclass, expressed",LOC_Os12g28190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16643110,16649220,+
qCDP16,"retrotransposon, putative, centromere-specific",LOC_Os12g28210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16662266,16662907,-
qCDP16,"retrotransposon protein, putative, Ty3-gypsy subclass, expressed",LOC_Os12g28220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16667129,16673945,+
qCDP16,"retrotransposon protein, putative, Ty3-gypsy subclass",LOC_Os12g28230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16674828,16675438,+
qCDP16,"retrotransposon protein, putative, unclassified, expressed",LOC_Os12g28240,0,0,0,0,0,0,0,0,0,0,0,0,0.0215605,0,0,0,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16676765,16679865,-
qCDP16,"ATPase 3, putative, expressed",LOC_Os12g28177,0.915189,0,0,0,0,1.47332,0,2.92141,6.88273,3.0181,4.2293,13.2942,1.40944,1.47358,0.337978,6.8434,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16640803,16642694,+
qCDP16,"retrotransposon protein, putative, Ty3-gypsy subclass, expressed",LOC_Os12g28200,0,0,0,0,0,0,0,0,0,0,0,0,0.0494835,0,0.0103494,0,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16649537,16652458,-
qCDP16,"disease resistance protein RPM1, putative, expressed",LOC_Os12g28250,1.52307,0,3.0837,0,0,0.307096,4.55332,2.78947,3.35611,3.37953,5.00985,7.92588,5.78821,5.30062,6.60843,5.45552,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,16686982,16691645,-
