MID,AA,Aa,aa,F statistic,p value,Trait,Frameshift,Effect,Site,Transcript,ID,QTL,Expression cluster,Functionally annotated,Outlier in expression,annotation,FDR adjusted p value
7380,51,4,108,9.857036148429078,9.183998078139825e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os05g08854.2,5697480,qCDP5,1,No,No,expressed protein,0.005978111375802103
7342,51,4,108,9.857036148429078,9.183998078139825e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os05g08854.1,5697480,qCDP5,1,No,No,expressed protein,0.005978111375802103
17921,48,82,43,9.819902173963264,9.207695263545417e-05,SES,no,synonymous,intron,LOC_Os09g19274.1,11031109,qCDP11,2,No,No,expressed protein,0.005989346691876275
17922,48,82,43,9.819902173963264,9.207695263545417e-05,SES,no,synonymous,intron,LOC_Os09g19274.1,11031109,qCDP11,2,No,No,expressed protein,0.005989346691876275
15447,29,4,135,9.832727220271522,9.238650129759666e-05,Filtered_Shoot_thickness,no,synonymous,intron,LOC_Os08g43360.2,10404034,qCDP9,5,No,No,"RNA recognition motif containing protein, putative, expressed",0.006005283929962535
15388,29,4,135,9.832727220271522,9.238650129759666e-05,Filtered_Shoot_thickness,no,synonymous,intron,LOC_Os08g43360.1,10404034,qCDP9,5,No,No,"RNA recognition motif containing protein, putative, expressed",0.006005283929962535
20116,106,6,61,9.814048182549014,9.256143270041964e-05,Width_WO_husk,no,synonymous,intron,LOC_Os09g34900.1,11353777,qCDP12,5,No,No,"bile acid sodium symporter family protein, putative, expressed",0.006012305064183881
27439,121,4,38,9.848085531183347,9.257479225401406e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os12g41690.1,15179281,qCDP17,1,No,No,"membrane associated DUF588 domain containing protein, putative, expressed",0.006012305064183881
14375,69,16,86,9.820188264859848,9.259143639952178e-05,Root_length,no,synonymous,exon,LOC_Os08g43320.1,10403091,qCDP9,1,No,No,"OsRhmbd14 - Putative Rhomboid homologue, expressed",0.006012305064183881
10248,82,4,75,9.854134416241166,9.268439356739201e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os06g35524.1,7535480,qCDP7,1,No,No,expressed protein,0.006016241940317982
15979,132,4,34,9.818126476953372,9.303766126654517e-05,Lost_Shoot_weight,no,synonymous,intron,LOC_Os09g15340.1,10898453,qCDP10,1,No,No,"hydrolase, NUDIX family, domain containing protein, expressed",0.006037067211193883
27014,143,10,17,9.813503876101096,9.342329490360744e-05,Stress_Root_weight,no,missense,exon,LOC_Os12g41660.1,15178298,qCDP17,1,No,No,expressed protein,0.00605997740730615
5656,79,5,87,9.807441688444769,9.365425111559664e-05,Shoot_weight,no,synonymous,intron,LOC_Os03g03720.1,2848809,qCDP3,1,Yes,Yes,"glyceraldehyde-3-phosphate dehydrogenase, putative, expressed",0.00607072662229625
5686,79,5,87,9.807441688444769,9.365425111559664e-05,Shoot_weight,no,synonymous,intron,LOC_Os03g03720.2,2848809,qCDP3,1,Yes,Yes,"glyceraldehyde-3-phosphate dehydrogenase, putative, expressed",0.00607072662229625
9972,79,4,88,9.806849587164331,9.370391972451872e-05,Shoot_weight,no,synonymous,intron,LOC_Os06g35470.1,7534029,qCDP7,1,No,No,"L1P family of ribosomal proteins domain containing protein, expressed",0.006071831288556036
26418,25,28,110,9.831595794761963,9.394415937456688e-05,Filtered_Shoot_length,no,missense,exon,LOC_Os12g41600.2,15176322,qCDP17,1,No,No,"OsSAUR57 - Auxin-responsive SAUR gene family member, expressed",0.006083162164094258
26419,25,28,110,9.831595794761963,9.394415937456688e-05,Filtered_Shoot_length,no,missense,exon,LOC_Os12g41600.2,15176322,qCDP17,1,No,No,"OsSAUR57 - Auxin-responsive SAUR gene family member, expressed",0.006083162164094258
2258,77,48,36,9.837111445822579,9.409798536111209e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14929.1,1798304,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.006091003504592333
6562,43,5,123,9.801193326627438,9.417974261118483e-05,Shoot_weight,no,synonymous,intron,LOC_Os05g08770.2,5694533,qCDP5,2,No,No,"uncharacterized protein At4g06744 precursor, putative, expressed",0.006093413530885708
6681,54,5,104,9.827877040275363,9.425580174963249e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os05g08790.1,5695483,qCDP5,2,No,No,"MAR-binding filament-like protein 1, putative, expressed",0.006093413530885708
7346,48,7,116,9.800168829008072,9.426618783138072e-05,Shoot_weight,no,synonymous,intron,LOC_Os05g08854.2,5697442,qCDP5,1,No,No,expressed protein,0.006093413530885708
7307,48,7,116,9.800168829008072,9.426618783138072e-05,Shoot_weight,no,synonymous,intron,LOC_Os05g08854.1,5697442,qCDP5,1,No,No,expressed protein,0.006093413530885708
17526,71,4,95,9.803037871887392,9.430239388312076e-05,Lost_Root_length,no,synonymous,intron,LOC_Os09g19160.1,11026007,qCDP11,2,No,No,"serine/threonine-protein kinase, putative, expressed",0.00609363732696138
7599,118,5,50,9.78915330650352,9.46507252162813e-05,Width_WO_husk,no,missense,exon,LOC_Os05g08930.1,5699396,qCDP5,1,No,No,"chloroplast lumen common family protein, putative, expressed",0.0061140228957826965
6885,50,6,117,9.787974380002105,9.475084115945993e-05,Height_WO_husk,no,synonymous,exon,LOC_Os05g08810.1,5696585,qCDP5,1,No,No,"phosphatidylinositol 3-kinase, root isoform, putative, expressed",0.006114433594149496
7063,50,6,117,9.787974380002105,9.475084115945993e-05,Height_WO_husk,no,synonymous,exon,LOC_Os05g08810.2,5696585,qCDP5,1,No,No,"phosphatidylinositol 3-kinase, root isoform, putative, expressed",0.006114433594149496
2509,112,38,11,9.829279689621533,9.47556501103017e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14929.1,1798604,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.006114433594149496
9995,123,6,41,9.792040665755435,9.523513336649023e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os06g35470.1,7534052,qCDP7,1,No,No,"L1P family of ribosomal proteins domain containing protein, expressed",0.006143243784923339
22804,111,6,43,9.818477650168477,9.598855560765502e-05,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os11g26620.1,13134327,qCDP14,1,No,No,expressed protein,0.006189698613508177
26161,82,17,68,9.788306081228829,9.642125279348718e-05,Filtered_Seed_Weight,no,synonymous,exon,LOC_Os12g41510.1,15174280,qCDP17,1,No,No,"cysteine-rich receptor-like protein kinase 31 precursor, putative, expressed",0.006215446880799434
10562,82,4,75,9.802061658271327,9.707767598293168e-05,Filtered_Length_WO_husk,no,missense,exon,LOC_Os06g35660.1,7538993,qCDP7,1,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.006255594009841962
20101,88,4,68,9.80478442169592,9.716405614943068e-05,Filtered_Lost_Root_thickness,no,synonymous,intron,LOC_Os09g34890.1,11353604,qCDP12,2,No,No,expressed protein,0.006256827283532543
20139,88,4,68,9.80478442169592,9.716405614943068e-05,Filtered_Lost_Root_thickness,no,missense,exon,LOC_Os09g34910.1,11353849,qCDP12,1,No,No,"DEAD-box ATP-dependent RNA helicase 7, putative, expressed",0.006256827283532543
24876,114,5,44,9.791512521870787,9.735897223663797e-05,Filtered_Shoot_length,no,missense,exon,LOC_Os12g28065.1,14761974,qCDP16,1,No,No,expressed protein,0.006267210215578805
7667,44,8,92,9.864890042426886,9.775854576398168e-05,Filtered_Stress_Chlorophyll_A,no,synonymous,intron,LOC_Os05g08960.1,5699889,qCDP5,2,No,No,"ubiquitin-conjugating enzyme, putative, expressed",0.0062885811844718255
7720,44,8,92,9.864890042426886,9.775854576398168e-05,Filtered_Stress_Chlorophyll_A,no,synonymous,intron,LOC_Os05g08960.2,5699889,qCDP5,2,No,No,"ubiquitin-conjugating enzyme, putative, expressed",0.0062885811844718255
18017,49,78,43,9.75715089951514,9.825660337663772e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os09g19274.1,11031198,qCDP11,2,No,No,expressed protein,0.00631625350203533
18016,49,78,43,9.75715089951514,9.825660337663772e-05,Stress_Shoot_weight,no,synonymous,intron,LOC_Os09g19274.1,11031198,qCDP11,2,No,No,expressed protein,0.00631625350203533
27398,60,36,75,9.752896410797737,9.834352136165016e-05,Shoot_weight,no,synonymous,intron,LOC_Os12g41690.1,15179240,qCDP17,1,No,No,"membrane associated DUF588 domain containing protein, putative, expressed",0.006317476467174006
27399,60,36,75,9.752896410797737,9.834352136165016e-05,Shoot_weight,no,synonymous,intron,LOC_Os12g41690.1,15179240,qCDP17,1,No,No,"membrane associated DUF588 domain containing protein, putative, expressed",0.006317476467174006
5123,146,17,10,9.743752194746127,9.85846627082935e-05,Height_WO_husk,no,synonymous,intron,LOC_Os03g03540.1,2846876,qCDP3,1,No,No,"no apical meristem protein, putative, expressed",0.006330781825401456
6207,102,5,53,9.786205725807779,9.878229885408044e-05,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os03g29350.2,3298840,qCDP4,2,No,No,"von Willebrand factor type A domain containing protein, expressed",0.0063369134149411825
6151,102,5,53,9.786205725807779,9.878229885408044e-05,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os03g29350.4,3298840,qCDP4,2,No,No,"von Willebrand factor type A domain containing protein, expressed",0.0063369134149411825
6263,102,5,53,9.786205725807779,9.878229885408044e-05,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os03g29350.1,3298840,qCDP4,2,No,No,"von Willebrand factor type A domain containing protein, expressed",0.0063369134149411825
27230,83,4,83,9.748791825709528,9.89947965552858e-05,Lost_Root_length,no,synonymous,intron,LOC_Os12g41680.1,15179047,qCDP17,1,No,No,"No apical meristem protein, putative, expressed",0.006348356870757646
7139,50,27,96,9.73713606124853,9.917159327757776e-05,Height_WO_husk,no,synonymous,intron,LOC_Os05g08820.1,5696770,qCDP5,2,No,No,expressed protein,0.006351322450611534
16157,128,5,30,9.770706646600901,9.918076489478424e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os09g15389.1,10899826,qCDP10,1,No,No,expressed protein,0.006351322450611534
16281,128,5,30,9.770706646600901,9.918076489478424e-05,Filtered_Shoot_length,no,synonymous,intron,LOC_Os09g15389.2,10899826,qCDP10,1,No,No,expressed protein,0.006351322450611534
6395,73,6,82,9.777449113144783,9.922701081820108e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os03g29470.1,3303370,qCDP4,10,No,No,"transcription initiation factor IID, putative, expressed",0.006351322450611534
2541,151,5,17,9.735542916033957,9.931345179272356e-05,Width_WO_husk,no,synonymous,intron,LOC_Os02g14929.1,1798649,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.006351322450611534
2004,102,36,23,9.776375183863637,9.932188328294736e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os02g14929.1,1797954,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.006351322450611534
7393,120,4,49,9.73541578169533,9.932478106420054e-05,Height_WO_husk,no,synonymous,exon,LOC_Os05g08860.1,5697581,qCDP5,1,No,No,expressed protein,0.006351322450611534
6421,73,6,82,9.776077492422717,9.934819803186552e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os03g29470.1,3303396,qCDP4,10,No,No,"transcription initiation factor IID, putative, expressed",0.006351322450611534
6422,73,6,82,9.776077492422717,9.934819803186552e-05,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os03g29470.1,3303398,qCDP4,10,No,No,"transcription initiation factor IID, putative, expressed",0.006351322450611534
20131,95,4,74,9.733855274213127,9.946394851883232e-05,Width_WO_husk,no,synonymous,intron,LOC_Os09g34900.1,11353792,qCDP12,5,No,No,"bile acid sodium symporter family protein, putative, expressed",0.0063565387429102655
17835,102,7,61,9.74052900647851,9.973000561819838e-05,Lost_Root_length,no,synonymous,intron,LOC_Os09g19170.1,11026537,qCDP11,1,No,No,expressed protein,0.006369167483029074
17836,102,7,61,9.74052900647851,9.973000561819838e-05,Lost_Root_length,no,synonymous,intron,LOC_Os09g19170.1,11026537,qCDP11,1,No,No,expressed protein,0.006369167483029074
20314,92,6,75,9.730218441997923,9.978905063913388e-05,Width_WO_husk,no,synonymous,intron,LOC_Os10g34680.1,12338372,qCDP13,1,Yes,No,"vacuolar protein sorting-associated protein 52, putative, expressed",0.006370752083685357
7524,120,45,8,9.728374289761671,9.995431288403315e-05,Width_WO_husk,no,synonymous,exon,LOC_Os05g08900.1,5698853,qCDP5,2,No,No,expressed protein,0.006379114412797863
10561,82,6,73,9.765502556493473,0.00010028757501873205,Filtered_Length_WO_husk,no,missense,exon,LOC_Os06g35660.1,7538992,qCDP7,1,No,No,"reticuline oxidase-like protein precursor, putative, expressed",0.0063981891364367615
28016,89,4,77,9.733691595271463,0.00010034256128461844,Lost_Root_length,no,synonymous,intron,LOC_Os12g41715.1,15180029,qCDP17,1,No,No,"DEAD-box ATP-dependent RNA helicase, putative, expressed",0.0063993638522550095
17640,107,4,59,9.73331615645026,0.00010037630647213408,Lost_Root_length,no,synonymous,intron,LOC_Os09g19160.1,11026283,qCDP11,2,No,No,"serine/threonine-protein kinase, putative, expressed",0.0063993638522550095
7419,49,59,63,9.729699178670868,0.00010040914803108344,Shoot_weight,no,missense,exon,LOC_Os05g08890.1,5698316,qCDP5,2,No,No,"transposable element protein, putative, containing Pfam profile: PF03108, MuDR, expressed",0.0063993638522550095
5685,79,6,86,9.727761064529714,0.00010058370468677552,Shoot_weight,no,synonymous,intron,LOC_Os03g03720.2,2848808,qCDP3,1,Yes,Yes,"glyceraldehyde-3-phosphate dehydrogenase, putative, expressed",0.0064061011095855325
5655,79,6,86,9.727761064529714,0.00010058370468677552,Shoot_weight,no,synonymous,intron,LOC_Os03g03720.1,2848808,qCDP3,1,Yes,Yes,"glyceraldehyde-3-phosphate dehydrogenase, putative, expressed",0.0064061011095855325
24853,119,4,47,9.72043606281153,0.00010154097689618925,Stress_Shoot_weight,no,synonymous,intron,LOC_Os12g28065.1,14761947,qCDP16,1,No,No,expressed protein,0.006459230406177393
10351,59,5,109,9.710651281628476,0.00010155673384457308,SES,no,synonymous,intron,LOC_Os06g35540.1,7535778,qCDP7,5,No,No,"aminotransferase, classes I and II, domain containing protein, expressed",0.006459230406177393
10341,59,5,109,9.710651281628472,0.00010155673384457308,SES,no,synonymous,intron,LOC_Os06g35540.1,7535768,qCDP7,5,No,No,"aminotransferase, classes I and II, domain containing protein, expressed",0.006459230406177393
10293,59,5,109,9.710651281628476,0.00010155673384457308,SES,no,synonymous,intron,LOC_Os06g35530.1,7535642,qCDP7,2,Yes,No,"CGMC_GSK.8 - CGMC includes CDA, MAPK, GSK3, and CLKC kinases, expressed",0.006459230406177393
10060,116,4,40,9.752666707706316,0.00010177306001800076,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os06g35470.1,7534119,qCDP7,1,No,No,"L1P family of ribosomal proteins domain containing protein, expressed",0.006468109157478956
10061,116,4,40,9.752666707706316,0.00010177306001800076,Filtered_Stress_Shoot_length,no,synonymous,intron,LOC_Os06g35470.1,7534119,qCDP7,1,No,No,"L1P family of ribosomal proteins domain containing protein, expressed",0.006468109157478956
5856,93,5,73,9.71434362621862,0.00010180060033452907,Root_length,no,synonymous,intron,LOC_Os03g29270.1,3297016,qCDP4,2,No,No,expressed protein,0.006468109157478956
2146,152,16,5,9.707079549653706,0.00010188280482424674,Seed_volume,no,synonymous,intron,LOC_Os02g14929.1,1798130,qCDP2,1,No,No,"T-complex protein, putative, expressed",0.006471122859314784
5681,79,5,87,9.71264568396422,0.00010195565360708272,Shoot_weight,no,synonymous,intron,LOC_Os03g03720.2,2848804,qCDP3,1,Yes,Yes,"glyceraldehyde-3-phosphate dehydrogenase, putative, expressed",0.006471332583996622
5651,79,5,87,9.71264568396422,0.00010195565360708272,Shoot_weight,no,synonymous,intron,LOC_Os03g03720.1,2848804,qCDP3,1,Yes,Yes,"glyceraldehyde-3-phosphate dehydrogenase, putative, expressed",0.006471332583996622
20842,109,20,41,9.714583358288227,0.00010207471207192309,Stress_Shoot_thickness,no,synonymous,exon,LOC_Os10g34884.1,12342119,qCDP13,2,No,No,"RIPER7 - Ripening-related family protein precursor, expressed",0.006476680503438421
6392,73,5,83,9.74457962401433,0.00010217276021859536,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os03g29470.1,3303367,qCDP4,10,No,No,"transcription initiation factor IID, putative, expressed",0.006480692118841376
17111,81,10,80,9.70910922333851,0.0001022793649807586,Shoot_weight,no,synonymous,intron,LOC_Os09g18470.1,11016050,qCDP11,1,No,No,"oxidoreductase, 2OG-Fe oxygenase family protein, putative, expressed",0.006483034680830783
17114,81,10,80,9.70910922333851,0.0001022793649807586,Shoot_weight,no,synonymous,intron,LOC_Os09g18470.1,11016053,qCDP11,1,No,No,"oxidoreductase, 2OG-Fe oxygenase family protein, putative, expressed",0.006483034680830783
17503,103,10,57,9.711113682015073,0.00010239246745220672,Lost_Root_length,no,missense,exon,LOC_Os09g19160.1,11025983,qCDP11,2,No,No,"serine/threonine-protein kinase, putative, expressed",0.006483578833908019
17806,103,10,57,9.711113682015073,0.00010239246745220672,Lost_Root_length,no,synonymous,intron,LOC_Os09g19170.1,11026503,qCDP11,1,No,No,expressed protein,0.006483578833908019
17504,103,10,57,9.711113682015073,0.00010239246745220672,Lost_Root_length,no,nonsense,exon,LOC_Os09g19160.1,11025985,qCDP11,2,No,No,"serine/threonine-protein kinase, putative, expressed",0.006483578833908019
7140,50,27,93,9.710099839833553,0.00010248550467502344,Stress_Shoot_weight,no,synonymous,intron,LOC_Os05g08820.1,5696771,qCDP5,2,No,No,expressed protein,0.0064872627278985935
6591,42,10,111,9.730000512765773,0.00010284551108786099,Filtered_Shoot_length,no,synonymous,intron,LOC_Os05g08770.2,5694561,qCDP5,2,No,No,"uncharacterized protein At4g06744 precursor, putative, expressed",0.0065077802320045305
19380,93,4,64,9.736835537866385,0.00010287957787510656,Filtered_Length_WO_husk,no,synonymous,intron,LOC_Os09g34214.1,11348492,qCDP12,1,No,No,"UDP-glucoronosyl and UDP-glucosyl transferase domain containing protein, expressed",0.0065077802320045305
6396,79,6,78,9.728331520638703,0.00010299866184402878,Filtered_Shoot_length,no,synonymous,intron,LOC_Os03g29470.1,3303371,qCDP4,10,No,No,"transcription initiation factor IID, putative, expressed",0.0065108868781160855
6397,79,6,78,9.728331520638703,0.00010299866184402878,Filtered_Shoot_length,no,synonymous,intron,LOC_Os03g29470.1,3303372,qCDP4,10,No,No,"transcription initiation factor IID, putative, expressed",0.0065108868781160855
6489,38,4,128,9.701689442848696,0.00010326060724837228,Stress_Shoot_weight,no,synonymous,exon,LOC_Os05g08730.1,5693740,qCDP5,1,Yes,No,"early fruit mRNA, putative, expressed",0.0065252288655083465
27142,97,6,67,9.698649802703466,0.00010354219781752672,Lost_Root_length,no,synonymous,intron,LOC_Os12g41670.1,15178796,qCDP17,5,No,No,expressed protein,0.0065408021092470195
